Tweet Created At,Tweet ID,Tweet ID String,Tweet Text,Tweet Coordinates,Tweet Quote Count,Tweet Reply Count,Tweet Retweet Count,Tweet Favorite Count,Tweet Language,User ID,User ID String,User Name,User Screen Name,User Location,User Description,User Followers Count,User Friends Count,User Listed Count,User Favorites Count,User Statuses Count,User Account Created At,User Verified
Thu Sep 21 03:09:03 +0000 2017,910702386615685120,910702386615685120,RT @chochos: Cantan el cielito lindo mientras participan en el rescate de más personas. Se me puso la piel chinita. #FuerzaMéxico https://t…,,0,0,0,0,es,821541250469797888,821541250469797888,Estéfano.🚬💣,Estefan49044020,,,9,104,0,741,72,Wed Jan 18 02:14:32 +0000 2017,False
Tue Sep 26 12:26:02 +0000 2017,912654495385079808,912654495385079808,#Curso para #Escritores transforma tu libro en #Bestseller con @cristinacoach #Espana #Mexico #mentor #Marketing https://t.co/8gbRXn20c4 RT,,0,0,0,0,es,161894615,161894615,Cristina Diaz,cristinacoach,Mundo Digital,Presidenta Organizacion Internacional Coaches Profesionales ~ Escritora  con 16 BestSellers en Amazon ~ Mentora de Escritores ~ Experta en Social Media,71868,69179,1323,1186,70280,Fri Jul 02 02:11:59 +0000 2010,False
Sun Sep 24 18:10:48 +0000 2017,912016483039027200,912016483039027200,RT @JapanEmb_Mexico: Con todo el corazón el Equipo Japonés de Auxilio para Desastres canta el himno mexicano. (23/09/2017) #FuerzaMéxico… ,,0,0,0,0,es,2770061079,2770061079,davis garcia,Davisgarcia20,,Ser sincero en un país de hipócritas es un acto de  rebelión .,85,216,0,53,1577,Sun Sep 14 14:34:27 +0000 2014,False
Thu Sep 21 00:51:12 +0000 2017,910667695531507713,910667695531507713,"RT @JezhelSonora: Muy pocos hablan de #Jojutla #Morelos .
La situación es GRAVÍSIMA y URGE Ayuda!

#FuerzaMéxico
#Sismo https://t.co/n8Dktd…",,0,0,0,0,es,1098563184,1098563184,Magda Acevedo 💙,MagdizAO,,all i see is magic,57,168,3,1934,7909,Thu Jan 17 16:08:07 +0000 2013,False
Mon Sep 25 15:02:58 +0000 2017,912331601115262977,912331601115262977,RT @LaTiaRox: #FuerzaMéxico https://t.co/HxYPP87bMr,,0,0,0,0,und,243023985,243023985,Maria Luisa Hdz,maryluqu,"Monterrey, Nuevo León ",,450,1370,6,10998,9549,Wed Jan 26 03:39:17 +0000 2011,False
Mon Sep 25 09:30:36 +0000 2017,912247958275575809,912247958275575809,"È triste dirlo ma io non sono sorpreso che i soldi incassati con gli sms solidali non sono arrivati ne a L'Aquila ne ad Amatrice.
#Terremoto",,0,0,0,0,it,701338375643594752,701338375643594752,L'uomo degli abissi,Fanrizio21,,Una sola certezza: il mondo va nella direzione sbagliata.,157,135,5,212,5759,Sun Feb 21 09:31:13 +0000 2016,False
Thu Sep 21 04:06:00 +0000 2017,910716718565036032,910716718565036032,"RT @Maricly20: No nos olvidemos de esta foto por favor 🇲🇽 
#PartidosDenNuestroDinero #partidosdonensudinero #SismoMX… ",,0,0,0,0,es,71439122,71439122,El miki nene,CaifanNene,,"Duerme soñando con tus ojos tan plenos despiertos y tu corazón lleno y radiante alucinante, tan lleno de amor. -Ciudad de Mexico.",2052,2089,7,445,25264,Fri Sep 04 03:10:57 +0000 2009,False
Wed Sep 27 05:23:01 +0000 2017,912910427620823041,912910427620823041,"RT @PdPagina: Una semana después del #Sismo, no hay un registro público que informe sobre el número de víctimas mortales… ",,0,0,0,0,es,3087410276,3087410276,PdP / Pie de Página,PdPagina,México,Periodismo/ Migración más allá de las vías/ Crónicas y reportajes sobre violaciones a #ddhh/ #Méxicoleaks #EnelCamino #PdP contacto@piedepagina.mx,4198,435,106,476,16299,Mon Mar 16 00:49:23 +0000 2015,False
Sat Sep 23 18:47:02 +0000 2017,911663213602676736,911663213602676736,"RT @TecMtySaltillo: La ayuda va en camino, 7.5 toneladas rumbo a Morelos #FuerzaMéxico https://t.co/vH2jun0t60",,0,0,0,0,es,948543373,948543373,Cecilia Villegas,ceciliavr138,,,786,567,5,668,4651,Wed Nov 14 21:31:42 +0000 2012,False
Mon Sep 25 20:49:43 +0000 2017,912418863584890880,912418863584890880,Allah razı olsun Türkiye! #FuerzaMexico #Sismo #Turquia #Meksika https://t.co/GIuzgf8y3h,,0,0,0,0,tr,756251565007208448,756251565007208448,Gris Aminah,MexicanaTurquia,Turkey,Bienvenidos! México❤Turquía. Selam! Soy una Musulmana Mexicana viviendo en Turquía ❤ Amo los gatos y viajar ✈,742,114,4,2806,1181,Thu Jul 21 22:16:38 +0000 2016,False
Sun Sep 24 14:32:01 +0000 2017,911961424418803712,911961424418803712,RT @MichelPesquera: Si ven perritos perdidos ayudenlos también #FuerzaMéxico https://t.co/sYwRXrxqbr,,0,0,0,0,es,2328293677,2328293677,Vinos y Licores,SonBebidas,,"Las mejores bebidas del planeta: Vino, Whisky, Tequila, Champagne, etc. [Este material está dirigido a mayores de edad +18]",365666,24,539,140,13991,Wed Feb 05 06:01:20 +0000 2014,False
Wed Sep 27 00:18:11 +0000 2017,912833713834258432,912833713834258432,"RT @rix: ESTO SE NECESITA AQUÍ EN LAGO TANGANICA 67!! 
#AyudaCDMX @LagoTanganica67 https://t.co/qLl2Ue0QX6",,0,0,0,0,es,107739847,107739847,Mace 🇻🇪❤️🇲🇽,macelestex,V e n e z u e l a ♡,"↠“...Truly, Madly, Deeply I am, Foolishly, Completely Fallen, in Love With You.”↞                @ElJuanpaZurita @Louis_Tomlinson",836,298,4,15773,73449,Sat Jan 23 15:27:17 +0000 2010,False
Tue Sep 26 03:34:50 +0000 2017,912520814540582912,912520814540582912,RT @TheMJCast: Our thoughts r with the people of #Mexico. Join us &amp; assist the recovery. https://t.co/Ubct7hmgCU. The MJCast. 🙏🏽❤️… ,,0,0,0,0,en,891880017449422848,891880017449422848,Amy Ramirez Giraldo,Amy_giraldo14,"Barranca, Peru","👑 moonwalker👑

#saveforneverland
#respectformichaeljackson",264,1050,2,5618,3192,Mon Jul 31 04:35:41 +0000 2017,False
Sun Sep 24 17:07:15 +0000 2017,912000490149498880,912000490149498880,RT @SDS_Morelos: En el descanso de voluntarios que llevan más 15 hrs arman cascarita en Coruco #Mexico #Panama y #Honduras unidos po… ,,0,0,0,0,es,275198630,275198630,OCC Morelos,OCCMORELOS,"Cuernavaca, Morelos",El Gobierno de Morelos mejora  la infraestructura carretera buscando su modernización a fin de crear polos de desarrollo económico a través del OCC,33,84,0,909,752,Thu Mar 31 20:33:05 +0000 2011,False
Mon Sep 25 19:44:01 +0000 2017,912402329634246656,912402329634246656,"RT @JohnMAckerman: Indigna como Televisa, Bonafont, Walmart, EPN y Graco han lucrado con tragedia #SismoMX. Mi análisis hoy @LaJornada… ",,0,0,0,0,es,1022946764,1022946764,Libertad Pineda,HimmelpapalotlH,,,56,265,1,1936,1432,Wed Dec 19 21:41:42 +0000 2012,False
Sat Sep 30 00:46:16 +0000 2017,913927944837517313,913927944837517313,"RT @MFBeltrones: Es tiempo de ayuda y solidaridad. Todos los esfuerzos y voluntades, suman. #FuerzaMéxico https://t.co/4OMSzEeV8V",,0,0,0,0,es,906361463526379520,906361463526379520,Alejandra González G,Alejand34105456,,,2,42,0,4,2,Sat Sep 09 03:39:47 +0000 2017,False
Sun Sep 24 12:03:42 +0000 2017,911924099307339776,911924099307339776,"RT @dantelechat: #anesthesia 

#ElSanto #BlueDemon #MaskofShadows #Mexico https://t.co/CAP2tsDmtw",,0,0,0,0,und,291896794,291896794,意地の悪いカブキマン,baromoneone,海の見える街,飽きたので元に戻しますww リツイッターの玩具ヲタまなので、たまにミクロマンの画像をアップしたり、おピンクな映画の画像をはったりします。趣味を楽しみツイートをを見てるだけなので、他人を誹謗中傷したり政治的なツイートの方は即ブロックします。なお、気まぐれの飽き性なので、フォローされてもフォローはしませんm(_ _)m,517,238,59,268002,94881,Mon May 02 19:52:48 +0000 2011,False
Wed Sep 20 00:04:04 +0000 2017,910293446191124480,910293446191124480,RT @ximeponchof: Hay mucha gente recolectando cosas para ayudar. Tu ya donaste? #FuerzaMexico 🇲🇽 https://t.co/zVRXUpySJP,,0,0,0,0,es,2264954574,2264954574,Juanpa my happiness,eljuanepezurita,,~Juanpa hoy mañana y siempre~ Goal 31-07-17⚡️ Dosogas SV MR⚡️ Fangirl 24/7        La Paz🌵      Danna‼️,219,404,0,3576,4977,Fri Dec 27 21:39:43 +0000 2013,False
Mon Sep 25 22:29:22 +0000 2017,912443941341016065,912443941341016065,RT @enmg0: #FuerzaMexico Hace unos minutos rescatistas japoneses rescataron a un perrito de entre los escombros del multifamil… ,,0,0,0,0,es,2249372154,2249372154,ruben yitani quiroz,rubenyitani,,hay que vivir la vida siempre  y disfrutarla/agente de seguros,40,260,1,3255,750,Mon Dec 16 21:55:45 +0000 2013,False
Tue Sep 26 21:12:25 +0000 2017,912786964096499712,912786964096499712,"RT @ADNPolitico: A una semana, este es el saldo del sismo del #19S https://t.co/gRwb1VmvFN https://t.co/TB7y2cyqX0",,0,0,0,0,es,58328370,58328370,José Luis Guzmán,JoseLuisGuzman,"Puebla, México","Mercadólogo egresado del @TecdeMonterrey. Mtro. en Administración. Delegado de @EXATEC en #Tlaxcala. Conductor del Programa🎙""Compartiendo Vidas"" en @PueblaFMmx",2802,1940,40,6562,30643,Sun Jul 19 23:48:36 +0000 2009,False
Thu Sep 21 04:47:04 +0000 2017,910727053338488832,910727053338488832,"RT @pictoline: Si estás lejos y quieres ayudar a México, 🇲🇽
así es como puedes hacerlo:

#FuerzaMéxico #AyudaCDMX #SismoMX… ",,0,0,0,0,es,900507256902438912,900507256902438912,Aztek Warrior🇲🇽,AztekW,"Guadalupe, Zacatecas",Random,5,131,0,119,93,Wed Aug 23 23:57:15 +0000 2017,False
Mon Sep 25 23:28:14 +0000 2017,912458755614429184,912458755614429184,"RT @tuiterosunidos_: 🚨URGE🚨
18:10

#AyudaCDMX en  #ÁlvaroObregón 

Necesitan 100 mascarillas de fibra de carbón.",,0,0,0,0,es,221973319,221973319,PalmaCharly,Carlos_Palma9,Mexico,"Un desmadre de tipo.. Siendo Rey Mago en @Juguetweet_Mich 
Sígueme en @Instagram AlejandroPalma9",248,104,1,28848,20433,Thu Dec 02 03:22:26 +0000 2010,False
Sun Sep 24 19:42:36 +0000 2017,912039585273847809,912039585273847809,"RT @jorcervan: En el Zócalo aún hay herramientas, si alguien las necesita. #AyudaCDMX https://t.co/9Y7x2lUul8",,0,0,0,0,es,3411804418,3411804418,@CanulEligio,BambiCanulelgio,,,155,166,7,1963,5543,Mon Aug 10 02:57:59 +0000 2015,False
Sun Sep 24 08:40:01 +0000 2017,911872840701480960,911872840701480960,"RT @Gusgux: Titán
Frida
Evil
Eco
#FuerzaMexico https://t.co/r9MD2JLNGL",,0,0,0,0,es,485295773,485295773,Bacca🌻,Valennbacca,"Pergamino, Argentina",El mundo no es tan cruel como parece//Escorpio👩🏼‍💻,907,897,3,1340,30667,Tue Feb 07 01:53:27 +0000 2012,False
Wed Sep 27 21:49:23 +0000 2017,913158654941122561,913158654941122561,"Alguien tiene una camioneta de 3 y 1/2 que pueda llevar mañana jueves viveres de Naucalpan a Xochimilco.
#AyudaCDMX
apuntejecutivo@gmail.com",,0,0,0,0,es,3849295638,3849295638,JavierHoyuela,JavierHoyuela,México DF ,"Productor y Conductor de Programa de Televisión en cadena Nacional por #emprendedores para emprendedores.
No me sigan a mi, sigan a  @StartMexico",693,224,40,1734,2067,Sat Oct 10 16:49:47 +0000 2015,False
Thu Sep 21 14:27:05 +0000 2017,910873019303829509,910873019303829509,Esto es y debe de ser México! #FuerzaMexico https://t.co/UDMyWFD5an,,0,0,0,0,es,237299178,237299178,Alicia Rábago,aliciarabago,,"Pedagoga, Maestría en Ciencias de la Orientación Familiar, Master en Psicología Infantil, en Inteligencia Emocional y Coaching educativo",2524,214,0,1765,3477,Wed Jan 12 14:44:28 +0000 2011,False
Mon Sep 25 02:35:15 +0000 2017,912143432054960128,912143432054960128,#Ciudadanos NO HAN VISTO al #Delegado @Christianvonroe p ZONAS AFECTADAS @DelegacionBJ https://t.co/KCqKCjvcEX #FuerzaMéxico @alexiaincomoda,,0,0,0,0,es,258574038,258574038,José Luis Benavides,Benavideslaw,"Nueva York, USA",#Columnista #GENTENORMAL @elpuntocritico e @InformaBTL & #Locutor #Radio @enlanoticiaabc #Mar y #Jue 12:15 hrs. #MéxicoCity #Legal #Telecom #Politics @ABC760AM,2858,3504,112,12147,28882,Mon Feb 28 01:02:53 +0000 2011,False
Mon Sep 25 19:33:01 +0000 2017,912399561422983168,912399561422983168,"RT @difhgo: Muchas gracias por su ayuda, todo suma #HidalgoSolidario #FuerzaMéxico https://t.co/QZcvVLEAtL",,0,0,0,0,es,890979873132511234,890979873132511234,Alfonso Meléndez A.,AlfonsoMA68,,,9,48,0,567,599,Fri Jul 28 16:58:50 +0000 2017,False
Wed Sep 27 17:58:08 +0000 2017,913100458952204290,913100458952204290,"RT @aesquinca: ¡Operación CALZONES para todos! 
¿Te sumas? RT! #sismo #FuerzaMéxico🇲🇽 #EfectoPositivo📖
Información verificada 27 s… ",,0,0,0,0,es,471738357,471738357,Sarahí Pq,sarahipq,,a.k.a. La Jalis,192,360,5,449,1173,Mon Jan 23 06:18:03 +0000 2012,False
Mon Sep 25 12:12:26 +0000 2017,912288684984225794,912288684984225794,RT @ChiefPentSpox: .@POTUS sends @USAID elite disaster team in response to #MexicoEarthquake to help with humanitarian relief. Team in… ,,0,0,0,0,en,731273489169174528,731273489169174528,Victorious Steve,SteveAn1012,,"Christian,Patriot,Pro-Life,#1A,#2A,Build the Wall, No Refugees. Stands with Israel. No lists please, will block. God bless Donald Trump, and Mike Pence. #MAGA!",4995,4705,30,87076,64992,Sat May 14 00:02:41 +0000 2016,False
Sun Sep 24 20:36:54 +0000 2017,912053250311962625,912053250311962625,RT @Standard_RSCL: 🇲🇽 #FuerzaMéxico 🙏🏼 https://t.co/DCIqxba2cl,,0,0,0,0,und,287846459,287846459,Alejandro Garcia,stricky_gamer,"Distrito Federal, México","@Realmadrid - Gamer-  Soy el tipo de hombre que prefiere jugar videojuegos antes de jugar con los sentimientos de una mujer.
Dragón Ball Fan❤",239,503,1,35376,17907,Mon Apr 25 19:54:37 +0000 2011,False
Fri Sep 22 15:33:30 +0000 2017,911252121479151619,911252121479151619,"RT @CurasOnline: Hermanos mexicanos, estamos con vosotros #PrayForMexico Nuestra confianza está puesta en el Señor. https://t.co/QTngXoaevG",,0,0,0,0,es,102173218,102173218,Luz Zavala,luzale2622,"Piura, Perú",22 años. Fotógrafa. Autodidacta. Observadora. Inmensamente sensible a la realidad. Me gusta conversar.,229,1014,0,278,1267,Tue Jan 05 21:43:22 +0000 2010,False
Tue Sep 26 00:45:24 +0000 2017,912478175237681153,912478175237681153,RT @espnsutcliffe: #FuerzaMexico 🇲🇽 @nfl https://t.co/vLgUjx6d4d,,0,0,0,0,und,3116906464,3116906464,Violeta🦉,violetha21121D,Looking for A Happiness Place ,"|| 🇲🇽 Directioner ✨, Larry and Patriot 🏈 || We are all strange.... 🥀",819,1064,8,2528,41702,Thu Mar 26 02:42:08 +0000 2015,False
Sun Sep 24 18:17:03 +0000 2017,912018055928205313,912018055928205313,"RT @FamiLucerinaBR: Hoje às 22h se una a esta corrente de amor, respeito e solidariedade. #OrandoPorMexico 🇲🇽📿🙏🏽 #PrayForMexico #Mexico… ",,0,0,0,0,pt,1920562970,1920562970,Noelia Lucerina ME,MarchenaNoelia,Barcelona - España,"LuCeRiNa! Xsiempre100%❤soy super fan de Lucero Hogaza León.Mi gran sueño es conocer a mis mejores ídolos✨
@LuceroMexico♡#LC*♡ @MariaECamargo♡ @asolermusic♡",1718,2415,12,34311,44810,Mon Sep 30 16:18:18 +0000 2013,False
Tue Sep 19 19:20:01 +0000 2017,910221962659610625,910221962659610625,"Orando por ustedes💙
#FuerzaMexico",,0,0,0,0,es,766843818222112768,766843818222112768,rafa 🇨🇱,sidetovelez,El mejor país de Chile,"la cara y el hablamiento
                      
                      @christophervele @lumnayofficial
《yeguasog,coni,jacque》",1407,1361,1,17652,17779,Sat Aug 20 03:46:28 +0000 2016,False
Wed Sep 27 04:46:26 +0000 2017,912901221136125952,912901221136125952,"RT @SRE_mx: ¡Panamá, muchas gracias! #FuerzaMéxico https://t.co/VLCAxKn7Fi",,0,0,0,0,es,885600750210080768,885600750210080768,Médicos Turno SENAN,MedicSenanTur,,,22,7,0,138,3153,Thu Jul 13 20:44:07 +0000 2017,False
Mon Sep 25 15:32:44 +0000 2017,912339092146241536,912339092146241536,RT @camposafc: #FuerzaMexico https://t.co/2yPwHlrEf9,,0,0,0,0,und,91862920,91862920,JUANNELO,DIJITAL_67,DTLA ,,45,32,1,3485,1929,Sun Nov 22 20:34:15 +0000 2009,False
Sun Sep 24 18:24:10 +0000 2017,912019846858199040,912019846858199040,"RT @GeorginaHolguin: #FuerzaMéxico 🇲🇽 🙏🏻 

Juntos te levantaremos. https://t.co/oltjWvYiWI",,0,0,0,0,es,316156597,316156597,Arturo Madrigal,arturo_mm,,Hay 2 palabras que te abren las puertas del mundo: JALE y EMPUJE snap: titin95,223,142,5,6015,5833,Mon Jun 13 01:16:26 +0000 2011,False
Sat Sep 23 09:27:40 +0000 2017,911522444372045824,911522444372045824,"RT @eme_demujermx: Típica ayuda chilanga, ¿no? #FuerzaMéxico https://t.co/m81Sk2ZM8O",,0,0,0,0,es,3073220312,3073220312,alejandro juarez zen,AjzGummy,"Tuxtla Gutiérrez, Chiapas","Mantenimiento de Caminadoras 
y mecánico de bicicletas en MONTALBIKE",114,1058,6,2581,5277,Wed Mar 11 14:15:53 +0000 2015,False
Tue Sep 26 17:22:15 +0000 2017,912729040787828736,912729040787828736,"RT @ReginaBlandon: Cierto lo que dice @JoserraZuniga 
#FuerzaMéxico https://t.co/VUdWcn220w",,0,0,0,0,es,97539284,97539284,DavidSanRoman,davsanro,Mexico Df,,189,46,11,4135,13931,Thu Dec 17 22:25:37 +0000 2009,False
Sun Sep 24 16:49:33 +0000 2017,911996035815403523,911996035815403523,RT @psveindhoven: #FuerzaMéxico 🇲🇽 https://t.co/DAHvpvkzdm,,0,0,0,0,und,626047489,626047489,ArielS🇲🇽,ariel_sau,,,158,322,0,4120,892,Wed Jul 04 01:17:49 +0000 2012,False
Wed Sep 20 04:21:01 +0000 2017,910358109780086786,910358109780086786,"RT @RegioCaguamas: Si ven alguna mascota que parezca perdida o en aprietos, ofrezcan sus patios o espacio.

#FuerzaMexico #MexicoUnido #Ayu…",,0,0,0,0,es,193901106,193901106,Mamihlapinatapai,YNoSoyItzel,"Xalapa, Veracruz - EdoMex.","Snap: liliiromero 
Distraída nivel: Me he puesto los calzones al revés.
Estoy guardando un poco de mi perfume (tu favorito) para cuando te vuelva a ver.",284,465,2,1771,14477,Wed Sep 22 23:03:02 +0000 2010,False
Thu Sep 21 05:43:02 +0000 2017,910741137803087872,910741137803087872,"RT @CruzRoja_MX: #Sismo / La emergencia por ayudar a quien más lo necesita ha aumentado, sé solidario y dona en especie los siguient… ",,0,0,0,0,es,293192320,293192320,Ricardo Garro Lòpez,ricardo_ulsa,,,35,7,2,7688,4311,Wed May 04 22:40:41 +0000 2011,False
Thu Sep 28 02:23:37 +0000 2017,913227668027559936,913227668027559936,RT @teleSURtv: México agradece ayuda humanitaria de #Venezuela tras terremoto https://t.co/xJJA2MNz7N #FuerzaMéxico https://t.co/j7DYXxhgGC,,0,0,0,0,es,2560660104,2560660104,aurea24,aurea2412,,,43,202,0,16,2860,Wed Jun 11 05:53:01 +0000 2014,False
Sun Sep 24 20:23:00 +0000 2017,912049752275111938,912049752275111938,"RT @ManelichCC: Miles de mexicanas y mexicanos, sumamos acciones y corazones para brindar auxilio. #FuerzaMexico, en cada paso y ca… ",,0,0,0,0,es,867596911540400128,867596911540400128,MoviendoBJ,MoviendoBJ,,,2,88,0,10,31,Thu May 25 04:23:17 +0000 2017,False
Mon Sep 25 01:26:40 +0000 2017,912126172493778945,912126172493778945,RT @MexicoSocial_: Circula esta foto de personas ejemplares y admirables por su compromiso #Sismo2017 Que la solidaridad y la responsa… ,,0,0,0,0,es,721112414,721112414,jenny galeana,Jenny_Galeana,México,Egresada de la carrera de Ciencias de la Comunicación en la Facultad de Ciencias Políticas y Sociales de la UNAM.,14,198,0,67,74,Fri Jul 27 23:51:02 +0000 2012,False
Sat Sep 30 04:47:14 +0000 2017,913988586046939136,913988586046939136,"@Mexico #Mexico attempting to ""Americanize"" #LatinAmerica is complete #absurdity for corruption #prevails through… https://t.co/LrBZZxkMHD",,0,0,0,0,en,872444061566681089,872444061566681089,魏丹尼,GWM_WEY," The Great Awakening • North, Central, South America 。南极洲 ",i_wei_danni #氣 #我们是到处 #Apache #AAA #TAS #Amazon 🔥💋 #OKTP #DtMAGA,17,2,0,4489,9388,Wed Jun 07 13:24:08 +0000 2017,False
Wed Sep 27 19:12:50 +0000 2017,913119257852080129,913119257852080129,"RT @aesquinca: ¡Operación CALZONES para todos! 
¿Te sumas? RT! #sismo #FuerzaMéxico🇲🇽 #EfectoPositivo📖
Información verificada 27 s… ",,0,0,0,0,es,1508204310,1508204310,Marizalemus,Marizalemus,,,22,69,1,1105,2102,Wed Jun 12 02:20:43 +0000 2013,False
Mon Sep 25 09:53:33 +0000 2017,912253733844787200,912253733844787200,RT @TomGarcilasoCam: #CorrupciónMatóNiños no me queda duda #Sismo #CDMX,,0,0,0,0,es,183562840,183562840,Rafael Norma,RafaelNorma,EN EL DEFECADO DEFECTUOSO,Ingeniero quimico egresado de la UIA Maestro jubilado del IPN y fotógrafo,10189,8861,147,184306,293301,Fri Aug 27 09:18:09 +0000 2010,False
Fri Sep 22 13:01:05 +0000 2017,911213764573196288,911213764573196288,"todos podemos hacer algo #AyudaCDMX
#HelpCDMX #mexicoestadepie
#TerremotoEnMexico
#mexicoearthquake @geekgangstermx @NIEBLAROJACMLL @ckkimoi",,0,0,0,0,es,858781408713637889,858781408713637889,PassionPointsMx,PassionPointsMx,Mexico City,"Passion Points MX 
Todo lo que nos apasiona",1226,4607,14,154,12990,Sun Apr 30 20:33:38 +0000 2017,False
Fri Sep 22 12:37:21 +0000 2017,911207791884361731,911207791884361731,"todos podemos hacer algo #AyudaCDMX
#HelpCDMX #mexicoestadepie
#TerremotoEnMexico
#mexicoearthquake  @socialmatize @ubrkn__ @mypress_mx",,0,0,0,0,es,539276614,539276614,Tecnologia con Mario,GeekGangsterMx,Mexico DF,"Esposo de @isisffyl 
Padre de @alicemunguimo y Logan Nicholle
Abuelo de Robin Amelie
Colaborador en https://t.co/T6TzGAgDsg
Mi Blog https://t.co/ZrfAmUjACY",3943,4922,71,4680,110314,Wed Mar 28 18:33:07 +0000 2012,False
Sat Sep 23 19:51:23 +0000 2017,911679407789666304,911679407789666304,"RT @irmadeschamps: URGE necesito motociclista que recoja un lote de botitas para #PerrosRescatistas #AyudaMexico #FuerzaMéxico 
Por favor c…",,0,0,0,0,es,122263798,122263798,Ma Elena Deschamps,cuqui_elena,,"SI DEJAS SALIR TODOS TUS MIEDOS, TENDRÁS MÁS ESPACIO PARA VIVIR TODOS TUS SUEÑOS.",81,191,2,2939,2304,Fri Mar 12 04:09:14 +0000 2010,False
Wed Sep 20 02:03:01 +0000 2017,910323380947210240,910323380947210240,RT @MaiteOficial: Información Importante 🙏🙏 #FuerzaMexico https://t.co/KZrYTqODvV,,0,0,0,0,es,2387847764,2387847764,αzσσz 🏵,azperroni,KSA ♡,,604,115,6,71,15275,Thu Mar 13 20:34:25 +0000 2014,False
Mon Sep 25 00:26:22 +0000 2017,912110997485375488,912110997485375488,RT @JuanCLastiri: Imágenes del #Sismo #Foto de @davidperalr #Huaquechula #Puebla #PueblaEstáDePie https://t.co/0hIOfLYanD,,0,0,0,0,es,2514351674,2514351674,Saul Sosa,SaulSosa__,"Puebla, México","La belleza no hace feliz al que la posee, sino a quien puede amarla y adorarla.",2,13,0,417,551,Thu May 22 03:30:49 +0000 2014,False
Mon Sep 25 13:40:05 +0000 2017,912310742837215232,912310742837215232,RT @EnriqueOchoaR: Exigimos a @SHCP_mx y a la Tesorería de la Federación que el dinero se destine al fideicomiso #FuerzaMéxico con sup… ,,0,0,0,0,es,826439474351476739,826439474351476739,Eduardo Josafat Guar,josafat_eduar,"Guadalajara, Jalisco","Cuanto más siniestros son los deseos de un político, más pomposa, en general, se vuelve la nobleza de su lenguaje.

Aldous Huxley
        



#SIGUEMEYTESIGO",6054,6409,1,6230,4989,Tue Jan 31 14:38:19 +0000 2017,False
Wed Sep 20 09:59:58 +0000 2017,910443409319399425,910443409319399425,RT @belindapop: Estamos haciendo todo lo posible por reunir lo más que se pueda para apoyar! #Sismo #México,,0,0,0,0,es,588727937,588727937,Dyken Holzheim,DykenHolzheim,,"Diseñador Grafico, totalmente Anti Peje, y comprometido con México...Amloco es un pendejote y visiten http:http://facebook.com/Despeje2",1186,1235,13,2967,30914,Thu May 24 01:34:13 +0000 2012,False
Sun Sep 24 13:11:16 +0000 2017,911941103007432704,911941103007432704,RT @gobmx: La Marina cerca de ti @SEMAR_mx ¡Te protege y auxilia en casos de desastres! #FuerzaMéxico 🇲🇽 https://t.co/9YtZ3ADDei,,0,0,0,0,es,584903954,584903954,Ricardo del Valle G,Delvallesolis,Queretaro,"Brokers especializados en el área financiera, particularmente en el segmento hipotecario. Con la finalidad de dar soluciones integrales a nuestros clientes.",1617,2577,33,640,19557,Sat May 19 16:34:30 +0000 2012,False
Thu Sep 21 05:41:30 +0000 2017,910740751943946240,910740751943946240,RT @TierraSalvajes: #AyudaCDMX #FuerzaMexico https://t.co/SUhCJ4oZAs,,0,0,0,0,und,140546115,140546115,Yadira López #Daniel,YADI181076,LMM,"Fans #Incondicional de mi Chileno favorito  @iamdelafuente  el  #1 :)   #Halcon8  apoyándolo desde  #MEXICO ,Brillante DIAMANTE  en @LBelOnline  #TeamDeLaFuente",781,996,30,87006,54891,Wed May 05 19:43:23 +0000 2010,False
Sat Sep 23 18:34:19 +0000 2017,911660013353127941,911660013353127941,RT @ChilangoCom: ¿Te obligaron a trabajar? Ayúdanos a darle voz a tu caso #AyudaCDMX https://t.co/9Arvg7HYsS,,0,0,0,0,es,618716662,618716662,Tacvbo,patososos,,,53,583,4,339,5495,Tue Jun 26 04:07:03 +0000 2012,False
Sat Sep 23 21:25:02 +0000 2017,911702975592194048,911702975592194048,"RT @TuIioTrivino: Juanín, prepara mi casco ra pi do.
¡Si se puede! #FuerzaMexico https://t.co/bcpBFMRfQD",,0,0,0,0,es,27547282,27547282,Paola,PamelaPPI,,"As for me, all I know is that I know nothing.
Socrates",262,98,16,1042,37762,Mon Mar 30 00:57:12 +0000 2009,False
Sat Sep 30 18:19:13 +0000 2017,914192928351899648,914192928351899648,"RT @mexico: Los trabajos continúan, es una labor larga y de la que nos recuperaremos unidos. #FuerzaMéxico https://t.co/IgUpd8B92B",,0,0,0,0,es,2157767210,2157767210,Joss RM :3,Joss_rojasmtz,,"Coder ❤
Amante de los libros ❤
MA: RL
BSF 
L V  K V P V F",112,227,3,5834,5754,Sun Oct 27 00:23:00 +0000 2013,False
Wed Sep 20 01:11:00 +0000 2017,910310290511843328,910310290511843328,RT @paula_hdz: Muchas gracias a las #Vocales #PROSPERA por su compromiso y labor para apoyar a la población afectada por el #Sismo… ,,0,0,0,0,es,2788995186,2788995186,silviath12,silviath12,,,13,47,0,207,1072,Thu Sep 04 02:54:26 +0000 2014,False
